text,labels
Good morning from the  room - we have the latest updates from the earthquake in Chile and Afghan elections,7
Our prayers are with people in Nepal. Here are details of doctors in the area http  Earthquake,6
A good explanation of the science of a cyclone T C Pam http,7
Pakistan Dunya Floods kill 45 in eastern India: official: NEW DELHI (AFP) - Flooding in eastern India has killed 45 people and disp...,0
"Our Assessment-Team is still at Delhi Airport. The Flight to Kathmandu is delayed. Hope, we can start soon. Nepal Quake Relief Nepal Quake",4
Nearly 300 Killed in India and Pakistan in Monsoon Floods and Landslides  http,0
"Latest : Jammu and Kashmir floods live: Over 20000 saved so far, says Indian Army - Firstpost: NDT... http Indian News",2
"The quantified quake - Jawbone Up data shows exactly where and when Napa earthquake woke people up, or didn't http",7
"The Queen is shocked by ""appalling loss of life"" in Nepal Earthquake &amp; sends prayers to victims - Buckingham Palace http",6
Pakistan floods affect 2.3 million http via,0
GUYS I LEGITIMATELY BELIEVE MY BOYFRIEND DIED IN HURRICANE ODILE HE WAS IN CABO DURING THE STORM SO WHY ELSE WOULD HE NOT ANSWER ME. :((,0
"Strong Magnitude 6 Earthquake Rocks San Francisco Bay Area, Dozens Hurt, Significant Damage In Napa « CBS San Fran http",0
"M 2.5, Central Alaska: September 29, 2013 04:44:01 GMT http",7
"Nepal Earthquake Toll Could Reach 10,000, Government on 'War Footing': PM Sushil Koirala: The death toll in Ne... http",0
"News North India floods: 12 NDRF teams sent to Bihar, 4 to UP: Rising water levels in the riv... http Team Follow Back",7
We've set up a recovery/rebuilding fund for India flood in Jammu &amp; Kashmir. Donate here: http http,4
MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http,0
Relief in Philippines as typhoon weakens 4 dead: Hundreds of thousands of Filipinos returned on Monday to home... http,0
Lets keep our thoughts and prayers to our fellow human beings who are in Nepal. They need all the support they can get at a t…,6
An 8.3 earthquake is no joke. I cant even imagine how scary that would be. My thoughts and prayers are with chile right now.,6
Bro can you spray that PAM onto my man bun I am trying to achieve proper greasiness,8
"Keep in Mind,No One Is More Powerful Than Mother Nature Nepal Earthquake    Stay safe Nepal http",7
the fact that since I'm riding the bus this year I have to get up at 5:30am,8
"Pakistan News Pakistannews : Rain, floods kill 280 people across Pakistan - http http - Paki...",0
FICCI Socio Economic Development Foundation (SEDF) has set up a special cell to manage the Nepal Quake relief process -,4
"Damn, how's 7.8 for an aftershock in Chile just now?! http",7
U N Vanuatu – U.N. fears ‘the worst’ after typhoon batters Vanuatu –… http News Science,7
Cat 5 Cyclone Pam is one of the strongest ever storms recorded in S hemisphere Image: Vanuatu Meteorological Services http,7
Quake in California's wine country injures dozens http,0
Floods in Jammu Kashmir ! First time in the last 60 years. How much more we need to wait before we take our envrironment seriously ?,7
My thoughts are with all our families    http,6
"Temblorhot springs M 4.5, 270km SE of Lambasa, Fiji http Earthquake Sismo",7
K K F send another Relief Goods truck For Balochistan Earthquake Victims Relief By K K F M Q M Pakistan http,4
"While there is a lack of rain here this week, there's too much in India &amp; Pakistan.  Major floods have now brought death to…",7
"PlanGlobal: Watch PlanGlobal davtox on CNN in ten minutes, discussing Nepal Earthquake and Plan's response from the stranded plane to Kathm…",7
"Why  tweeting against Pakistan state and army ,when army is busy in relief and rescue work in Balochistan",4
B B C Many dead in Nepal and India floods: At least 160 people are reported to have been killed in f... http (via,0
"Maiky Linares Here Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and r... http",3
"Last year we brought a dead body from Lebanon to India. A lot of ppl are taken from India, Nepal, Thailand &amp; trafficked to MENA G W F_ Egypt",0
Odisha Floods: 294 Villages Still Marooned http,2
6.0 Quake Causes Injuries and Damage in Northern California (Updated) - Truthdig: http via,0
"My mate  is looking good on Sky845, raising money for the victims of the Kashmir floods http",4
"Army helicopters have dropped over fifty two tons of rations in flood hit areas of Punjab.""",4
2 U.S. Military Special Forces teams are providing urgent logistical and medical assistance at Ratna Park Nepal Quake W…,4
"http  Vanuatu president begs world to help rebuild, blames climate change, after ... - Sydney Morning…",4
"""With 187 total brgys affected by typhoon Ruby P H, we recorded some 13,794 total of families affected; 59,700... http",2
LPU comes forward to help flood-hit in Kashmir; sends 3 truck loads of Relief Material to J&amp;K  Read - http,4
"Times of India 85 killed, 139 missing in Nepal landslide, floods Times of India KATHMANDU: At least 85 persons... http",0
"180 dead as floods wash away homes in Nepal, India (from  http",0
Nepal Quake: Tibet also hit hard. China Daily reports 70% of buildings in Nyalam County damaged. (Foreign press barred f…,3
"Scores Killed in Flooding in Nepal and India More than 11,000 homes have been da  http",0
Operacao Beta Lab Many dead in Nepal and India floods: At least 160 people are reported to have b... http S D V …,0
Dozens hurt in California wine country after magnitude 6.0 quake http,0
7.6 and 6.4 aftershocks hit same area of northern Chile as Tuesday’s 8.2 quake http   Intel M M O S I N T,7
You can also send your personal message to us by adding the hashtag Cards For Nepal! Nepal Nepal Earthquake,6
DPO Awaran says two rockets fired at FC checkpost in Earthquake hit city. No loss of life reported Balochistan,7
More than 20  battled for waves north of Ellis Beach yesterday in the  swell http http,8
Your response to our appeal has been incredible: watch the latest on Nepal Quake Appeal from  http,4
"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in nort... http",0
"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts: http",0
IAF and army rescue efforts in Nepal! http,4
"USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http",7
Tough to see all the destruction pics coming from Cabo San Lucas. Was just there on vacation a month ago.,6
"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern ... http via@BammyOfficial",0
Damage from California earthquake could top $1 billion http via,7
"UPDATE: Walang Pasok (as of 8:00pm) Class Suspension for Tuesday, Dec. 9, 2014 http",7
Devastating Floods in Kashmir Create Rising Death Toll http via,0
Aid worker in cyclone-hit Vanuatu: 'Holding on for dear life':  Early reports from Vanuatu said at least six p... http,4
Thousands homeless as heavy rain and flash flood wreaks havok in India http,3
"180 Dead as Floods Wash Away Homes in Nepal, India http http",0
"180 dead as floods wash away homes in Nepal, India http http",0
"Death toll from floods in India, Pakistan tops 400 http N L U",0
"Death toll from the quake that struck Nepal four days ago has increased to 5,006, Nepalese officials say. http",0
"So proud of our Cyclone Pam team, not only from Save The Children Australia but also Carnival… http",6
"""Scores Killed in Flooding in Nepal and India"" via NYT http   Entrepreneurs",0
The floods in Kashmir has resulted in severe causality. Let us put together our resources to respond to the disaster,4
Displcd Families – 669764 Affected Families – 697237 Fully Damaged HHs – 78413 Partially Damaged HHs – 46408 Earthquake Nepal…,2
"cnnbrk: At least 21 died in Philippines from Tropical Storm Hagupit, says secretary general of the P... http",0
News Today News Many dead in Nepal and India floods: At least 160 people are reported to have been killed in ...  http,0
The death toll from flooding in northern India continues to rise.  has more in 5 minutes: http,0
"Philippines typhoon weakens, at least 21 dead http",0
"Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in nort... http http",0
Chaos Reigns at Nepal's Only International Airport in Kathmandu http,3
"(#Luke 21:11) Floods in 9 Districts in Bihar, India http End Times World News Flood http",7
you should help us and tweet  so we'll catch up!!!!!    ×13,8
Lana Takau from Vanuatu is completing a PhD in Linguistics  about the endangered Nese language With Vanuatu,8
"Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http",0
When i see people of Nepal suffering from the earthquake i find it hard to understand how Nigel Farage could suggest st…,7
Many dead in Nepal and India floods - At least 160 people are reported to h... http,0
The Latest on Nepal earthquake: Airbus offers aircraft and satellite imagery for relief efforts: http,4
Over 100 dead in Nepal and India floods - Sky News Australia http,0
"We all freak out over a 4.4 earthquake when an 8.2 just hit Chile, terrifying Pray For Chile",6
"Flooding in eastern India has killed 45 people and displaced more than 300,000 in the past week, a senior official said Monday (Aug 11), ...",0
Floods kill hundreds in Pakistan and Kashmir http,0
"If there's stranded people, I am sure there's stranded pets in Baja California after the hurricane http help them..",4
"An Dy Diiaz1 Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged... http An Dy Diiaz1",0
"They are not organized like Kashmir. 28 dead in landslides, floods in northeast India  http",0
Some 300 people have been killed by  and  in India and Pakistan http  Kashmir http,0
"39/48 however whenever an attempt is made to convey the message of love, unity and divinity to Muslims, they have a very…",8
"5.2 magnitude  near  LUZON, PHILIPPINES  http",7
"Floods and landslides in Nepal and northern India have killed nearly 200 people and scores more are missing, loc... http",0
"""@BBCBreaking: At least 328 people are known to have died in powerful  in Pakistan, hundreds more injured http",0
"http        ""Scores Killed in Flooding in Nepal and India""",0
Y F K volunteers share their views on Kashmir with Farah in her live Morning Show on A T V http,4
"180 dead as floods wash away homes in Nepal, India http",0
When nature reacts U feel the hugeness of the beast . Prayers for all in Nepal . May God shower his grace and may all be …,6
Northern California Quake: No Way to Know When Next On... http via  U S A Headlines http,7
"Over 33,58,351 affected in recent floods in Odisha with the death toll reaching 45",0
"The death toll of the Nepal Earthquake  has risen to over 3,700 souls.",0
Chile awakens to see 90% of damages post massive earthquake of last night are concentrated in far-north cities of Iquique and Antofagasta. .,3
Quake-hit Nepal at high risk of landslides in coming weeks http Top News,5
Pakistan: Death toll reaches over 250 in a powerful earthquake in south-western province,0
Very Sad News : 2 consecutive Blasts in Qisa Khawani Bazar in Peshawar Pakistan currently reported dead 33... http,0
"sσy_ρσяиσgяαfιςσ: Death toll from floods in India, Pakistan tops 400:   « Fin »",0
Death toll in India landslides rises to 109: The death toll from landslides and flooding triggered by torrenti... http,0
"More than 2,000 people dead in Nepal, India, China from earthquake. More than 1,900 of the dead are in Nepal. http",0
Many dead in Nepal an' India floods: 18 August 2014 Last updated at 07:47 Many villagers… http,0
"【#USGS Breaking】 M 2.0, 74km SE of Whittier, Alaska http Past Hour",7
the way Jim loves Pam ὢAὢDὉ8Ὁ8,8
"Here's flood too in Punjab area , seems like Venice",7
